Date,BOVA11.SA
2010-02-08,62.599998474121094
2010-02-09,64.08999633789062
2010-02-10,64.55000305175781
2010-02-11,65.5999984741211
2010-02-12,65.5999984741211
2010-02-17,66.94000244140625
2010-02-18,67.5999984741211
2010-02-19,67.4000015258789
2010-02-22,67.0
2010-02-23,66.0
2010-02-24,65.5999984741211
2010-02-25,66.0
2010-02-26,66.5
2010-03-01,67.19999694824219
2010-03-02,67.13999938964844
2010-03-03,67.4000015258789
2010-03-04,67.30000305175781
2010-03-05,68.5
2010-03-08,67.83999633789062
2010-03-09,69.19999694824219
2010-03-10,69.69999694824219
2010-03-11,69.5
2010-03-12,68.9000015258789
2010-03-15,68.5
2010-03-16,69.5
2010-03-17,69.30000305175781
2010-03-18,69.19999694824219
2010-03-19,68.5
2010-03-22,68.44999694824219
2010-03-23,68.88999938964844
2010-03-24,68.27999877929688
2010-03-25,67.69999694824219
2010-03-26,68.30000305175781
2010-03-29,69.5
2010-03-30,69.5
2010-03-31,70.0
2010-04-01,70.5999984741211
2010-04-05,70.75
2010-04-06,70.44999694824219
2010-04-07,70.1500015258789
2010-04-08,71.30000305175781
2010-04-09,71.0
2010-04-12,70.0999984741211
2010-04-13,70.25
2010-04-14,70.44999694824219
2010-04-15,69.77999877929688
2010-04-16,68.83999633789062
2010-04-19,68.5
2010-04-20,68.69999694824219
2010-04-22,68.80000305175781
2010-04-23,68.94999694824219
2010-04-26,68.33000183105469
2010-04-27,66.0
2010-04-28,66.01000213623047
2010-04-29,67.44999694824219
2010-04-30,66.91999816894531
2010-05-03,66.80000305175781
2010-05-04,64.30000305175781
2010-05-05,64.80000305175781
2010-05-06,63.20000076293945
2010-05-07,62.5
2010-05-10,65.3499984741211
2010-05-11,63.22999954223633
2010-05-12,64.9000015258789
2010-05-13,64.33999633789062
2010-05-14,62.900001525878906
2010-05-17,62.400001525878906
2010-05-18,60.45000076293945
2010-05-19,59.189998626708984
2010-05-20,57.97999954223633
2010-05-21,60.20000076293945
2010-05-24,59.20000076293945
2010-05-25,58.70000076293945
2010-05-26,59.84000015258789
2010-05-27,61.70000076293945
2010-05-28,61.400001525878906
2010-05-31,62.41999816894531
2010-06-01,61.599998474121094
2010-06-02,62.70000076293945
2010-06-04,61.119998931884766
2010-06-07,60.45000076293945
2010-06-08,61.29999923706055
2010-06-09,61.0
2010-06-10,62.5
2010-06-11,63.20000076293945
2010-06-14,62.869998931884766
2010-06-15,64.01000213623047
2010-06-16,64.19999694824219
2010-06-17,64.0999984741211
2010-06-18,64.19999694824219
2010-06-21,64.4000015258789
2010-06-22,64.3499984741211
2010-06-23,64.80000305175781
2010-06-24,63.599998474121094
2010-06-25,64.44999694824219
2010-06-28,63.849998474121094
2010-06-29,61.630001068115234
2010-06-30,60.369998931884766
2010-07-01,60.619998931884766
2010-07-02,60.900001525878906
2010-07-05,60.38999938964844
2010-07-06,61.599998474121094
2010-07-07,62.79999923706055
2010-07-08,63.099998474121094
2010-07-12,62.5
2010-07-13,63.25
2010-07-14,63.04999923706055
2010-07-15,63.04999923706055
2010-07-16,61.849998474121094
2010-07-19,62.79999923706055
2010-07-20,63.79999923706055
2010-07-21,63.900001525878906
2010-07-22,65.30000305175781
2010-07-23,65.98999786376953
2010-07-26,65.98999786376953
2010-07-27,66.12999725341797
2010-07-28,66.19000244140625
2010-07-29,66.5
2010-07-30,66.87000274658203
2010-08-02,68.30999755859375
2010-08-03,67.62999725341797
2010-08-04,67.69999694824219
2010-08-05,68.05000305175781
2010-08-06,67.69999694824219
2010-08-09,67.30000305175781
2010-08-10,66.80000305175781
2010-08-11,65.0999984741211
2010-08-12,65.48999786376953
2010-08-13,65.5
2010-08-16,66.12000274658203
2010-08-17,67.1500015258789
2010-08-18,66.9800033569336
2010-08-19,66.4000015258789
2010-08-20,66.19999694824219
2010-08-23,65.31999969482422
2010-08-24,64.80000305175781
2010-08-25,64.48999786376953
2010-08-26,63.34000015258789
2010-08-27,65.1500015258789
2010-08-30,63.72999954223633
2010-08-31,64.5
2010-09-01,66.27999877929688
2010-09-02,66.30000305175781
2010-09-03,66.0
2010-09-06,66.0999984741211
2010-09-08,65.80000305175781
2010-09-09,66.0
2010-09-10,66.19000244140625
2010-09-13,67.36000061035156
2010-09-14,66.97000122070312
2010-09-15,67.5999984741211
2010-09-16,67.19999694824219
2010-09-17,66.5999984741211
2010-09-20,67.3499984741211
2010-09-21,67.5
2010-09-22,67.9000015258789
2010-09-23,68.27999877929688
2010-09-24,67.8499984741211
2010-09-27,68.11000061035156
2010-09-28,68.6500015258789
2010-09-29,68.80000305175781
2010-09-30,68.69999694824219
2010-10-01,69.7699966430664
2010-10-04,69.8499984741211
2010-10-05,70.55999755859375
2010-10-06,69.86000061035156
2010-10-07,69.30000305175781
2010-10-08,70.1500015258789
2010-10-11,70.25
2010-10-13,70.88999938964844
2010-10-14,71.06999969482422
2010-10-15,71.20999908447266
2010-10-18,71.0999984741211
2010-10-19,69.26000213623047
2010-10-20,69.80000305175781
2010-10-21,69.0999984741211
2010-10-22,68.72000122070312
2010-10-25,69.0999984741211
2010-10-26,70.1500015258789
2010-10-27,70.0
2010-10-28,70.02999877929688
2010-10-29,70.19999694824219
2010-11-01,71.0
2010-11-03,71.30000305175781
2010-11-04,72.4000015258789
2010-11-05,71.9000015258789
2010-11-08,72.01000213623047
2010-11-09,70.91000366210938
2010-11-10,71.06999969482422
2010-11-11,70.38999938964844
2010-11-12,69.63999938964844
2010-11-16,68.27999877929688
2010-11-17,69.48999786376953
2010-11-18,70.0
2010-11-19,70.30000305175781
2010-11-22,68.98999786376953
2010-11-23,67.33999633789062
2010-11-24,68.98999786376953
2010-11-25,68.52999877929688
2010-11-26,67.5999984741211
2010-11-29,67.33000183105469
2010-11-30,67.0
2010-12-01,68.75
2010-12-02,68.7699966430664
2010-12-03,69.11000061035156
2010-12-06,68.5999984741211
2010-12-07,68.80000305175781
2010-12-08,67.3499984741211
2010-12-09,67.22000122070312
2010-12-10,67.88999938964844
2010-12-13,68.69999694824219
2010-12-14,68.08999633789062
2010-12-15,66.9000015258789
2010-12-16,66.44999694824219
2010-12-17,67.26000213623047
2010-12-20,66.69999694824219
2010-12-21,67.9000015258789
2010-12-22,67.62000274658203
2010-12-23,68.0
2010-12-27,67.19999694824219
2010-12-28,67.37999725341797
2010-12-29,68.3499984741211
2010-12-30,68.52999877929688
2011-01-03,69.23999786376953
2011-01-04,69.69999694824219
2011-01-05,70.25
2011-01-06,69.6500015258789
2011-01-07,69.33000183105469
2011-01-10,69.30999755859375
2011-01-11,69.69999694824219
2011-01-12,71.0
2011-01-13,69.98999786376953
2011-01-14,70.25
2011-01-17,70.04000091552734
2011-01-18,70.20999908447266
2011-01-19,69.30000305175781
2011-01-20,68.75
2011-01-21,68.3499984741211
2011-01-24,68.73999786376953
2011-01-26,67.94999694824219
2011-01-27,67.30000305175781
2011-01-28,65.94000244140625
2011-01-31,65.77999877929688
2011-02-01,67.23999786376953
2011-02-02,65.97000122070312
2011-02-03,66.05000305175781
2011-02-04,64.52999877929688
2011-02-07,64.68000030517578
2011-02-08,64.8499984741211
2011-02-09,63.34000015258789
2011-02-10,63.849998474121094
2011-02-11,64.91000366210938
2011-02-14,65.83000183105469
2011-02-15,65.56999969482422
2011-02-16,66.55000305175781
2011-02-17,66.87999725341797
2011-02-18,67.5
2011-02-21,66.55000305175781
2011-02-22,65.66999816894531
2011-02-23,66.19999694824219
2011-02-24,66.33999633789062
2011-02-25,66.16999816894531
2011-02-28,66.75
2011-03-01,65.75
2011-03-02,66.52999877929688
2011-03-03,67.44999694824219
2011-03-04,67.47000122070312
2011-03-09,66.51000213623047
2011-03-10,65.25
2011-03-11,65.93000030517578
2011-03-14,66.4000015258789
2011-03-15,66.25
2011-03-16,65.0999984741211
2011-03-17,65.29000091552734
2011-03-18,66.16999816894531
2011-03-21,65.87999725341797
2011-03-22,66.66999816894531
2011-03-23,66.94999694824219
2011-03-24,66.75
2011-03-25,66.91000366210938
2011-03-28,66.38999938964844
2011-03-29,66.5999984741211
2011-03-30,67.20999908447266
2011-03-31,67.55000305175781
2011-04-01,68.48999786376953
2011-04-04,68.91000366210938
2011-04-05,68.91999816894531
2011-04-06,68.20999908447266
2011-04-07,68.23999786376953
2011-04-08,67.93000030517578
2011-04-11,67.29000091552734
2011-04-12,66.0999984741211
2011-04-13,65.75
2011-04-14,65.5
2011-04-15,65.87000274658203
2011-04-18,64.75
2011-04-19,65.23999786376953
2011-04-20,66.25
2011-04-25,66.11000061035156
2011-04-26,66.16000366210938
2011-04-27,65.4000015258789
2011-04-28,64.87000274658203
2011-04-29,65.19999694824219
2011-05-02,64.79000091552734
2011-05-03,63.4900016784668
2011-05-04,62.900001525878906
2011-05-05,62.68000030517578
2011-05-06,63.68000030517578
2011-05-09,63.79999923706055
2011-05-10,64.01000213623047
2011-05-11,62.95000076293945
2011-05-12,63.279998779296875
2011-05-13,62.400001525878906
2011-05-16,61.9900016784668
2011-05-17,62.810001373291016
2011-05-18,62.11000061035156
2011-05-19,61.470001220703125
2011-05-20,61.7400016784668
2011-05-23,61.619998931884766
2011-05-24,62.599998474121094
2011-05-25,62.599998474121094
2011-05-26,63.5
2011-05-27,63.5
2011-05-30,63.11000061035156
2011-05-31,63.810001373291016
2011-06-01,62.650001525878906
2011-06-02,63.38999938964844
2011-06-03,63.5
2011-06-06,62.189998626708984
2011-06-07,62.40999984741211
2011-06-08,62.29999923706055
2011-06-09,62.560001373291016
2011-06-10,61.81999969482422
2011-06-13,61.11000061035156
2011-06-14,61.20000076293945
2011-06-15,60.7599983215332
2011-06-16,60.09000015258789
2011-06-17,60.29999923706055
2011-06-20,60.400001525878906
2011-06-21,60.47999954223633
2011-06-22,60.31999969482422
2011-06-24,60.20000076293945
2011-06-27,60.41999816894531
2011-06-28,61.11000061035156
2011-06-29,61.59000015258789
2011-06-30,61.4900016784668
2011-07-01,63.0
2011-07-04,62.95000076293945
2011-07-05,62.18000030517578
2011-07-06,61.720001220703125
2011-07-07,61.40999984741211
2011-07-08,60.66999816894531
2011-07-11,59.529998779296875
2011-07-12,58.91999816894531
2011-07-13,59.83000183105469
2011-07-14,58.900001525878906
2011-07-15,58.720001220703125
2011-07-18,58.02000045776367
2011-07-19,58.189998626708984
2011-07-20,58.2599983215332
2011-07-21,59.5
2011-07-22,59.54999923706055
2011-07-25,59.15999984741211
2011-07-26,58.5099983215332
2011-07-27,57.459999084472656
2011-07-28,57.849998474121094
2011-07-29,58.18000030517578
2011-08-01,57.81999969482422
2011-08-02,56.599998474121094
2011-08-03,55.560001373291016
2011-08-04,52.04999923706055
2011-08-05,52.27000045776367
2011-08-08,47.7599983215332
2011-08-09,50.400001525878906
2011-08-10,50.650001525878906
2011-08-11,52.650001525878906
2011-08-12,52.79999923706055
2011-08-15,53.95000076293945
2011-08-16,53.529998779296875
2011-08-17,54.29999923706055
2011-08-18,52.40999984741211
2011-08-19,51.79999923706055
2011-08-22,51.75
2011-08-23,53.0
2011-08-24,52.970001220703125
2011-08-25,52.150001525878906
2011-08-26,52.52000045776367
2011-08-29,54.099998474121094
2011-08-30,54.560001373291016
2011-08-31,55.75
2011-09-01,57.27000045776367
2011-09-02,55.650001525878906
2011-09-05,54.290000915527344
2011-09-06,55.88999938964844
2011-09-08,56.900001525878906
2011-09-09,55.099998474121094
2011-09-12,55.29999923706055
2011-09-13,54.72999954223633
2011-09-14,55.5099983215332
2011-09-15,55.650001525878906
2011-09-16,56.45000076293945
2011-09-19,56.380001068115234
2011-09-20,55.599998474121094
2011-09-21,55.02000045776367
2011-09-23,52.650001525878906
2011-09-26,53.029998779296875
2011-09-27,53.150001525878906
2011-09-28,52.540000915527344
2011-09-29,52.7599983215332
2011-09-30,51.599998474121094
2011-10-03,50.0
2011-10-04,50.099998474121094
2011-10-05,50.099998474121094
2011-10-06,51.5
2011-10-07,50.40999984741211
2011-10-10,52.79999923706055
2011-10-11,53.09000015258789
2011-10-13,54.0
2011-10-14,54.400001525878906
2011-10-17,53.119998931884766
2011-10-18,54.400001525878906
2011-10-19,54.279998779296875
2011-10-20,53.16999816894531
2011-10-21,54.599998474121094
2011-10-24,56.0
2011-10-25,55.349998474121094
2011-10-26,56.4900016784668
2011-10-27,58.099998474121094
2011-10-28,58.54999923706055
2011-10-31,57.56999969482422
2011-11-01,56.47999954223633
2011-11-03,57.29999923706055
2011-11-04,58.0
2011-11-07,58.400001525878906
2011-11-08,58.099998474121094
2011-11-09,56.779998779296875
2011-11-10,56.70000076293945
2011-11-11,57.65999984741211
2011-11-14,57.400001525878906
2011-11-16,57.68000030517578
2011-11-17,56.150001525878906
2011-11-18,56.0
2011-11-21,55.599998474121094
2011-11-22,55.099998474121094
2011-11-23,54.310001373291016
2011-11-24,54.470001220703125
2011-11-25,54.25
2011-11-28,55.119998931884766
2011-11-29,54.650001525878906
2011-11-30,56.18000030517578
2011-12-01,57.40999984741211
2011-12-02,57.029998779296875
2011-12-05,58.18000030517578
2011-12-06,58.72999954223633
2011-12-07,57.720001220703125
2011-12-08,56.52000045776367
2011-12-09,57.40999984741211
2011-12-12,56.52000045776367
2011-12-13,56.619998931884766
2011-12-14,55.75
2011-12-15,55.54999923706055
2011-12-16,55.45000076293945
2011-12-19,54.5
2011-12-20,56.2599983215332
2011-12-21,55.81999969482422
2011-12-22,56.5
2011-12-23,56.75
2011-12-26,56.900001525878906
2011-12-27,57.13999938964844
2011-12-28,55.650001525878906
2011-12-29,55.97999954223633
2012-01-02,57.029998779296875
2012-01-03,58.400001525878906
2012-01-04,58.400001525878906
2012-01-05,57.61000061035156
2012-01-06,57.75
2012-01-09,58.25
2012-01-10,58.900001525878906
2012-01-11,59.20000076293945
2012-01-12,59.099998474121094
2012-01-13,58.20000076293945
2012-01-16,59.029998779296875
2012-01-17,59.75
2012-01-18,60.79999923706055
2012-01-19,60.93000030517578
2012-01-20,61.400001525878906
2012-01-23,61.52000045776367
2012-01-24,61.599998474121094
2012-01-26,62.04999923706055
2012-01-27,62.029998779296875
2012-01-30,61.86000061035156
2012-01-31,62.16999816894531
2012-02-01,63.52000045776367
2012-02-02,63.59000015258789
2012-02-03,64.20999908447266
2012-02-06,64.19000244140625
2012-02-07,64.94999694824219
2012-02-08,64.77999877929688
2012-02-09,64.5199966430664
2012-02-10,63.04999923706055
2012-02-13,64.66999816894531
2012-02-14,64.01000213623047
2012-02-15,64.37999725341797
2012-02-16,65.01000213623047
2012-02-17,65.12000274658203
2012-02-23,64.86000061035156
2012-02-24,64.88999938964844
2012-02-27,64.25
2012-02-28,65.0
2012-02-29,64.73999786376953
2012-03-01,65.73999786376953
2012-03-02,66.75
2012-03-05,65.94999694824219
2012-03-06,64.0199966430664
2012-03-07,65.11000061035156
2012-03-08,65.87000274658203
2012-03-09,65.63999938964844
2012-03-12,65.38999938964844
2012-03-13,67.30000305175781
2012-03-14,67.0999984741211
2012-03-15,66.62000274658203
2012-03-16,66.62999725341797
2012-03-19,66.6500015258789
2012-03-20,66.1500015258789
2012-03-21,65.83999633789062
2012-03-22,64.8499984741211
2012-03-23,64.88999938964844
2012-03-26,65.77999877929688
2012-03-27,64.91000366210938
2012-03-28,64.1500015258789
2012-03-29,63.900001525878906
2012-03-30,63.540000915527344
2012-04-02,64.30000305175781
2012-04-03,63.41999816894531
2012-04-04,62.650001525878906
2012-04-05,62.70000076293945
2012-04-09,61.97999954223633
2012-04-10,60.81999969482422
2012-04-11,60.33000183105469
2012-04-12,62.0
2012-04-13,61.04999923706055
2012-04-16,61.029998779296875
2012-04-17,61.790000915527344
2012-04-18,62.0
2012-04-19,61.65999984741211
