Date,IMAB11.SA
2020-02-26,76.97000122070312
2020-02-27,77.04000091552734
2020-02-28,76.9800033569336
2020-03-02,77.75
2020-03-03,77.9800033569336
2020-03-04,78.31999969482422
2020-03-05,77.94000244140625
2020-03-06,77.77999877929688
2020-03-09,75.8499984741211
2020-03-10,76.0
2020-03-11,74.0
2020-03-12,69.19999694824219
2020-03-13,71.0
2020-03-16,71.0
2020-03-17,70.51000213623047
2020-03-18,67.0
2020-03-19,67.0
2020-03-20,69.0
2020-03-23,65.0
2020-03-24,67.16000366210938
2020-03-25,70.0
2020-03-26,71.54000091552734
2020-03-27,70.30999755859375
2020-03-30,70.47000122070312
2020-03-31,71.19999694824219
2020-04-01,70.5
2020-04-02,70.5
2020-04-03,70.5
2020-04-06,69.54000091552734
2020-04-07,70.0
2020-04-08,70.87000274658203
2020-04-09,70.30000305175781
2020-04-13,71.0
2020-04-14,70.62999725341797
2020-04-15,70.94000244140625
2020-04-16,72.0
2020-04-17,72.0999984741211
2020-04-20,73.87999725341797
2020-04-22,73.0
2020-04-23,72.4000015258789
2020-04-24,69.9000015258789
2020-04-27,69.9800033569336
2020-04-28,71.0999984741211
2020-04-29,71.0999984741211
2020-04-30,70.63999938964844
2020-05-04,71.0
2020-05-05,71.43000030517578
2020-05-06,71.52999877929688
2020-05-07,71.08999633789062
2020-05-08,71.33999633789062
2020-05-11,71.20999908447266
2020-05-12,70.81999969482422
2020-05-13,70.91000366210938
2020-05-14,71.0999984741211
2020-05-15,71.5999984741211
2020-05-18,71.95999908447266
2020-05-19,72.5
2020-05-20,72.5
2020-05-21,73.01000213623047
2020-05-22,73.0
2020-05-25,73.30999755859375
2020-05-26,73.6500015258789
2020-05-27,73.6500015258789
2020-05-28,73.6500015258789
2020-05-29,73.38999938964844
2020-06-01,73.25
2020-06-02,73.73999786376953
2020-06-03,74.0
2020-06-04,74.26000213623047
2020-06-05,74.45999908447266
2020-06-08,75.0
2020-06-09,74.69999694824219
2020-06-10,75.0
2020-06-12,75.0999984741211
2020-06-15,74.9000015258789
2020-06-16,74.94999694824219
2020-06-17,75.19999694824219
2020-06-18,74.62999725341797
2020-06-19,75.02999877929688
2020-06-22,74.93000030517578
2020-06-23,75.12999725341797
2020-06-24,74.5999984741211
2020-06-25,75.0
2020-06-26,74.95999908447266
2020-06-29,75.0
2020-06-30,75.44000244140625
2020-07-01,75.69999694824219
2020-07-02,75.98999786376953
2020-07-03,75.94999694824219
2020-07-06,76.30000305175781
2020-07-07,76.0
2020-07-08,76.4000015258789
2020-07-09,76.72000122070312
2020-07-10,77.1500015258789
2020-07-13,77.4000015258789
2020-07-14,77.37999725341797
2020-07-15,77.51000213623047
2020-07-16,77.86000061035156
2020-07-17,77.7300033569336
2020-07-20,78.02999877929688
2020-07-21,78.41999816894531
2020-07-22,78.23999786376953
2020-07-23,78.18000030517578
2020-07-24,78.19999694824219
2020-07-27,78.48999786376953
2020-07-28,78.55000305175781
2020-07-29,79.97000122070312
2020-07-30,78.83999633789062
2020-07-31,79.23999786376953
2020-08-03,79.29000091552734
2020-08-04,79.94999694824219
2020-08-05,79.43000030517578
2020-08-06,79.6500015258789
2020-08-07,79.44999694824219
2020-08-10,79.0
2020-08-11,78.51000213623047
2020-08-12,78.0999984741211
2020-08-13,77.63999938964844
2020-08-14,78.11000061035156
2020-08-17,77.30000305175781
2020-08-18,78.16000366210938
2020-08-19,78.33000183105469
2020-08-20,78.19999694824219
2020-08-21,78.54000091552734
2020-08-24,78.77999877929688
2020-08-25,78.58000183105469
2020-08-26,78.31999969482422
2020-08-27,78.2300033569336
2020-08-28,78.2300033569336
2020-08-31,78.4000015258789
2020-09-01,78.31999969482422
2020-09-02,78.45999908447266
2020-09-03,78.55000305175781
2020-09-04,78.69000244140625
2020-09-08,78.22000122070312
2020-09-09,78.5
2020-09-10,78.0999984741211
2020-09-11,78.0
2020-09-14,78.19999694824219
2020-09-15,78.0
2020-09-16,77.9000015258789
2020-09-17,78.04000091552734
2020-09-18,76.98999786376953
2020-09-21,76.69999694824219
2020-09-22,76.87999725341797
2020-09-23,77.01000213623047
2020-09-24,77.16000366210938
2020-09-25,77.16000366210938
2020-09-28,76.5199966430664
2020-09-29,76.37000274658203
2020-09-30,76.47000122070312
2020-10-01,76.55999755859375
2020-10-02,76.69999694824219
2020-10-05,76.5199966430664
2020-10-06,76.30999755859375
2020-10-07,76.62000274658203
2020-10-08,76.43000030517578
2020-10-09,77.47000122070312
2020-10-13,77.23999786376953
2020-10-14,76.80000305175781
2020-10-15,77.69999694824219
2020-10-16,77.7699966430664
2020-10-19,77.73999786376953
2020-10-20,78.08000183105469
2020-10-21,77.86000061035156
2020-10-22,77.6500015258789
2020-10-23,77.55000305175781
2020-10-26,77.5
2020-10-27,77.29000091552734
2020-10-28,77.30999755859375
2020-10-29,77.63999938964844
2020-10-30,77.43000030517578
2020-11-03,77.5
2020-11-04,77.91999816894531
2020-11-05,77.55999755859375
2020-11-06,77.7699966430664
2020-11-09,78.55999755859375
2020-11-10,78.33999633789062
2020-11-11,77.80000305175781
2020-11-12,77.70999908447266
2020-11-13,77.7300033569336
2020-11-16,77.77999877929688
2020-11-17,77.5999984741211
2020-11-18,77.3499984741211
2020-11-19,77.30000305175781
2020-11-23,77.44999694824219
2020-11-24,77.29000091552734
2020-11-25,76.94000244140625
2020-11-26,77.66999816894531
2020-11-27,77.55000305175781
2020-11-30,77.5999984741211
2020-12-01,77.98999786376953
2020-12-02,78.44999694824219
2020-12-03,79.30999755859375
2020-12-04,78.56999969482422
2020-12-07,78.83000183105469
2020-12-08,79.02999877929688
2020-12-09,79.0
2020-12-10,79.44000244140625
2020-12-11,79.56999969482422
2020-12-14,79.29000091552734
2020-12-15,79.88999938964844
2020-12-16,80.0
2020-12-17,80.5
2020-12-18,80.72000122070312
2020-12-21,80.7699966430664
2020-12-22,80.91000366210938
2020-12-23,81.26000213623047
2020-12-28,81.19000244140625
2020-12-29,81.66000366210938
2020-12-30,81.19999694824219
2021-01-04,82.19999694824219
2021-01-05,81.98999786376953
2021-01-06,81.94000244140625
2021-01-07,81.16999816894531
2021-01-08,81.25
2021-01-11,81.0
2021-01-12,81.16000366210938
2021-01-13,81.2699966430664
2021-01-14,81.30000305175781
2021-01-15,81.48999786376953
2021-01-18,81.30000305175781
2021-01-19,81.04000091552734
2021-01-20,80.93000030517578
2021-01-21,80.56999969482422
2021-01-22,80.4000015258789
2021-01-26,80.8499984741211
2021-01-27,80.5999984741211
2021-01-28,80.80000305175781
2021-01-29,81.19999694824219
2021-02-01,81.58999633789062
2021-02-02,82.0
2021-02-03,82.23999786376953
2021-02-04,82.0
2021-02-05,82.29000091552734
2021-02-08,81.9800033569336
2021-02-09,81.81999969482422
2021-02-10,81.91000366210938
2021-02-11,81.77999877929688
2021-02-12,81.37000274658203
2021-02-17,81.13999938964844
2021-02-18,81.75
2021-02-19,81.36000061035156
2021-02-22,80.45999908447266
2021-02-23,80.44999694824219
2021-02-24,80.01000213623047
